"","time","f1","b1","f2","b2","f3","b3","f4","b4","f1p","f2p","f3p","f4p","f0","intensity","harmonicity","age","gender"
"4178",1.269234,301.2,240.4,1990.6,276.1,2940.3,352.6,3359.8,1312.6,393.9,2002.8,2874.5,3606.4,203.3,72.3,11.1,20,0
"4179",1.271234,303.1,309.1,1986.9,313.8,2922.2,307.3,3481,1751.6,395.9,2002.6,2867.7,3594.1,203.2,72.1,10.5,20,0
"4180",1.273234,299.3,352.1,1964.9,339.2,2887.9,282.5,3591.9,1870.7,398.2,2001.1,2859.6,3580.4,203.2,71.9,9.9,20,0
"4181",1.275234,291.4,314.4,1933.2,345.6,2853,258.2,3633.3,1750.5,400.8,1998.3,2850.3,3565.2,203.1,72,9.6,20,0
"4182",1.277234,283.8,226.7,1906.5,322.3,2827,234.8,3624.9,1546.9,403.8,1994.4,2839.9,3548.8,203.1,72.2,9.6,20,0
"4183",1.279234,279.1,160.5,1897.6,282,2819.1,220.2,3604.1,1372.1,407.1,1989.2,2828.3,3531.1,203,72.4,9.9,20,0
"4184",1.281234,277.3,125.4,1894.6,246.5,2831.4,199.9,3600.8,1318.4,410.9,1982.9,2815.7,3512.4,203,72.6,10.5,20,0
"4185",1.283234,278.4,112.3,1885.6,221.4,2856.8,156.4,3633.6,1418.7,415.1,1975.5,2802,3492.6,202.9,72.8,11.1,20,0
"4186",1.285234,282.6,113.1,1873.6,209.5,2872.2,116.7,3691.9,1554.7,419.7,1967,2787.3,3472.1,202.8,72.8,11.7,20,0
"4187",1.287234,290.7,122.6,1863.5,217.6,2876,100.8,3743.1,1619,424.7,1957.6,2771.7,3450.7,202.8,72.8,12.1,20,0
"4188",1.289234,300.9,133.8,1852.5,257.6,2872.1,110.2,3777.9,1642,430.2,1947.3,2755.2,3428.8,202.7,72.6,12.3,20,0
"4189",1.291234,309.6,138.8,1831.9,343.8,2862.2,138.7,3837.6,1826.5,436.1,1936.1,2737.9,3406.4,202.6,72.3,12.5,20,0
"4190",1.293234,316.4,135.6,1793.4,473.8,2843.7,178.9,3862.5,2270.1,442.5,1924.2,2719.8,3383.6,202.5,71.9,12.7,20,0
"4191",1.295234,321.8,131.3,1748.2,565.1,2820.1,209.9,3623,2424.4,449.2,1911.4,2701.1,3360.5,202.3,71.6,12.9,20,0
"4192",1.297234,325.2,127.1,1722.6,578.8,2794,230.8,3385.4,2000,456.4,1898,2681.7,3337.3,202.1,71.2,13.2,20,0
"4193",1.299234,327,124,1718.9,518.8,2759.8,249,3346.6,1414.7,463.9,1884,2661.8,3314.1,201.9,70.9,13.9,20,0
"4194",1.301234,330,124.7,1708.6,415.3,2711.4,247.4,3367.6,903.3,471.9,1869.4,2641.4,3290.9,201.6,70.6,14.7,20,0
"4195",1.303234,335.2,131.3,1684.4,322,2679.7,222.1,3361.8,636.1,480.2,1854.3,2620.6,3268,201.4,70.4,15.1,20,0
"4196",1.305234,344.6,146.8,1661.8,281.2,2680.9,214.4,3311.9,603.5,488.7,1838.8,2599.4,3245.4,201,70.2,14.9,20,0
"4197",1.307234,371.9,183.4,1656.4,296.2,2696.4,247.6,3209.6,729.6,497.6,1822.9,2577.9,3223.2,200.6,70.2,13.6,20,0
"4198",1.309234,432.3,222.4,1697.2,363.1,2732.9,333.2,3009.2,1009.1,506.8,1806.7,2556.2,3201.6,200.2,70.5,10.9,20,0
"4199",1.311234,508,201.8,1784.4,393.6,2679.1,1364.4,2791.6,350.9,516.1,1790.2,2534.4,3180.5,199.7,70.9,7.4,20,0
"4200",1.313234,559.8,142,1837.3,329.8,2452.6,1389.9,2803.3,385.6,525.6,1773.4,2512.5,3160.1,199.2,71.6,3.9,20,0
"4201",1.315234,585.3,102,1838.8,259.1,2399.9,1327.8,2791.7,482.5,535.3,1756.5,2490.6,3140.6,198.6,72.3,1.3,20,0
"4202",1.317234,599,82.2,1823,197.6,2456.5,1505.5,2731.5,572.6,545,1739.5,2468.7,3121.8,198,72.9,0.2,20,0
"4203",1.319234,603.2,76.9,1801.3,161.1,2507.2,1994.8,2660.8,528.9,554.8,1722.3,2447,3104,197.3,73.5,0.4,20,0
"4204",1.321234,600.9,77.6,1775.7,146.5,2431.9,2454.3,2615.6,464,564.6,1705.1,2425.4,3087.2,196.7,73.8,1.4,20,0
"4205",1.323234,595.1,80.7,1749.2,144.7,2144.7,2681,2581.2,401.6,574.3,1687.9,2404,3071.4,195.9,74,2.7,20,0
"4206",1.325234,590.4,87.7,1729.5,2239.1,1729.8,147.9,2568.8,339.2,583.9,1670.7,2382.9,3056.7,195.2,74.1,3.7,20,0
"4207",1.327234,590,105.6,1667.4,1769.5,1715.9,152,2572.8,287.9,593.3,1653.6,2362.1,3043.1,194.4,74.1,4,20,0
"4208",1.329234,595.3,136.9,1694.2,1748.3,1706,151.8,2578.9,263.4,602.5,1636.5,2341.6,3030.6,193.6,74.1,4,20,0
"4209",1.331234,607.5,179.6,1696.6,147.6,1764.1,2079.1,2576.7,259.7,611.5,1619.6,2321.6,3019.3,192.9,74.1,3.7,20,0
"4210",1.333234,624.3,217.4,1687.7,145.7,1953.1,2869.1,2560.3,267.3,620.1,1602.7,2302.1,3009.2,192.1,74.2,3.5,20,0
"4211",1.335234,644,241.5,1677.1,149.8,2526.7,279.3,2710.7,3159.2,628.4,1586,2283,3000.3,191.3,74.3,3.3,20,0
"4212",1.337234,667.1,243.1,1661.9,155.1,2466.5,288.5,3129.4,2212.3,636.3,1569.5,2264.4,2992.6,190.6,74.4,3.4,20,0
"4213",1.339234,687.1,220.2,1645.1,149.4,2398.3,262.7,3275.2,1472.8,643.6,1553.1,2246.4,2986.2,189.8,74.5,3.8,20,0
"4214",1.341234,698.9,185.4,1631.1,132,2349.4,218.8,3322.7,1023.2,650.5,1536.9,2228.9,2980.8,189.1,74.5,4.3,20,0
"4215",1.343234,702.7,160.3,1624,117,2328.6,196.9,3316.5,837,656.8,1520.9,2212,2976.7,188.4,74.6,4.7,20,0
"4216",1.345234,708.7,151.6,1619.9,110.4,2322.1,196.9,3289.6,798.9,662.5,1505,2195.7,2973.7,187.8,74.5,5.1,20,0
"4217",1.347234,731.6,162.6,1615.7,113.1,2318.7,214.7,3256.8,860.2,667.6,1489.4,2180.1,2971.8,187.2,74.5,5.1,20,0
"4218",1.349234,779.4,179.6,1612.8,119.6,2311,238.2,3245.8,944.6,672,1474,2165,2971,186.6,74.5,4.9,20,0
"4219",1.351234,839.8,170.8,1612.1,119,2294.2,251.3,3272.4,945.1,675.7,1458.7,2150.6,2971.3,186.1,74.5,4.5,20,0
"4220",1.353234,873.6,144.1,1609.7,112,2273.4,252.3,3304.1,855.9,678.7,1443.7,2136.9,2972.5,185.7,74.5,4.2,20,0
"4221",1.355234,883.8,123.9,1604.2,108.4,2257.2,254.4,3313.9,765.8,681,1428.8,2123.7,2974.7,185.3,74.6,4.1,20,0
"4222",1.357234,884.3,113.5,1597.6,114,2252.7,266.6,3304.6,723.4,682.4,1414.2,2111.2,2977.7,184.9,74.6,4.3,20,0
"4223",1.359234,883.6,109.8,1592.3,131.3,2260.8,291.6,3294.7,729.8,683.1,1399.7,2099.3,2981.7,184.6,74.5,5,20,0
"4224",1.361234,884.7,106.5,1586.1,163.7,2276.8,330.5,3296.7,751.3,683,1385.4,2088,2986.4,184.3,74.3,5.9,20,0
"4225",1.363234,887.7,102.3,1576,206.7,2290.7,374.6,3311,755.4,682.1,1371.2,2077.3,2991.8,184.1,74,6.8,20,0
"4226",1.365234,891.6,99,1558.2,257.2,2292.8,425.1,3330.2,734.4,680.5,1357.3,2067.2,2997.9,183.9,73.7,7.5,20,0
"4227",1.367234,896.3,99.1,1533.8,320.5,2266.9,494.2,3349.7,701,678,1343.5,2057.7,3004.7,183.7,73.2,7.8,20,0
"4228",1.369234,901.8,105.5,1512.2,418.3,2195.4,566.9,3367,688.6,674.8,1329.8,2048.6,3011.9,183.6,72.7,8,20,0
"4229",1.371234,909.5,118.7,1486.2,616,2079.6,580.2,3385.2,766.4,670.8,1316.3,2040.1,3019.7,183.6,72.2,7.9,20,0
"4230",1.373234,919.2,132,1417.5,961.7,1986.1,513.6,3354.2,1045.2,666,1303,2032.1,3027.9,183.5,71.7,7.8,20,0
"4231",1.375234,930.3,140.2,1129.4,1259.9,1933.9,417.5,3160,1441,660.6,1289.8,2024.6,3036.4,183.5,71.1,7.4,20,0
"4232",1.377234,923.3,1105.3,939.9,141.4,1912.7,346.4,2899,1311.4,654.5,1276.8,2017.5,3045.3,183.6,70.6,6.9,20,0
"4233",1.379234,818.2,1185.1,943.8,138.3,1898.1,324.2,2899.1,1161.6,647.7,1263.9,2010.9,3054.4,183.6,70.1,6,20,0
"4234",1.381234,663.4,1833.5,942.4,141.3,1878.1,326.2,2981.5,974.1,640.4,1251.2,2004.6,3063.7,183.7,69.8,4.8,20,0
"4235",1.383234,941.4,157.2,1132.9,2476,1854.1,312.1,2976.9,802.5,632.5,1238.7,1998.7,3073.1,183.7,69.5,3.7,20,0
"4236",1.385234,461.1,3313.2,946.4,177.7,1827,270.7,2921.8,759.9,624,1226.3,1993.1,3082.6,183.8,69.4,3.1,20,0
"4237",1.387234,316.5,1043.3,955.2,184.1,1805.1,222,2850,762.2,615.2,1214.1,1987.8,3092.2,183.9,69.3,3.1,20,0
"4238",1.389234,340.4,767.7,958.4,179.5,1796.9,190.9,2843.1,715.2,605.9,1202,1982.8,3101.8,184,69.2,3.9,20,0
"4239",1.391234,335,619,961.1,175.8,1799,176.5,2891.8,588.2,596.3,1190.2,1978.1,3111.3,184.2,69.1,5.1,20,0
"4240",1.393234,317.8,547.8,968,179.4,1809.4,178.1,2923.3,462.5,586.3,1178.5,1973.6,3120.7,184.3,69.1,6.3,20,0
"4241",1.395234,294.2,520.7,981.4,193.5,1824.2,182.4,2937.8,402.6,576.2,1167.1,1969.3,3130.1,184.4,69,7.3,20,0
"4242",1.397234,277.1,500.8,1000.2,215.3,1836.3,178.7,2952.5,401.8,565.9,1155.8,1965.2,3139.2,184.5,69,8.7,20,0
"4243",1.399234,277.4,470.6,1015.2,231.8,1841.3,171.2,2972.5,425.9,555.6,1144.9,1961.2,3148.2,184.6,69,14.2,20,0
"4244",1.401234,287.4,422.8,1021.7,233.9,1840.6,162.9,2986.5,442.1,545.2,1134.2,1957.4,3157,184.7,69,20.4,20,0
"4245",1.403234,292,375,1022.4,222.2,1838,157.3,2985.9,438.4,534.8,1123.7,1953.6,3165.6,184.8,69,22.3,20,0
"4246",1.405234,289.5,339.1,1024.5,202.8,1839.9,159.3,2981.7,434.4,524.6,1113.6,1950,3173.9,184.9,68.9,15.2,20,0
"4247",1.407234,285.5,325.2,1031.1,180,1855.9,180.8,2982.1,463.4,514.6,1103.8,1946.4,3182,185,68.7,-6.5,20,0
"4248",1.409234,286.5,337.8,1039.4,159.8,1894.7,228.7,2988.7,541.5,504.8,1094.3,1942.9,3189.8,185,68.4,-46.6,20,0
"4249",1.411234,296.5,360.6,1048.4,139.3,1962.9,286.9,3011.9,659.6,495.4,1085.2,1939.5,3197.3,185.1,67.9,-96.7,20,0
"4250",1.413234,315,364.9,1056.9,122.8,2022.5,308.1,3039.6,754.8,486.3,1076.4,1936.1,3204.6,185.1,67.4,-146.7,20,0
"4251",1.415234,337.5,343.5,1064.7,112.7,2045.5,308.7,3042.6,839,477.7,1068,1932.7,3211.6,185.1,66.7,-186.8,20,0
"4252",1.417234,358.5,312.7,1071.1,110.1,2044.4,308,3055.2,941.7,469.5,1060.1,1929.3,3218.3,185.1,66.1,-208.4,20,0
"4253",1.419234,370.8,299.2,1075.6,115.7,2048,302,3157.3,1020.5,462,1052.6,1925.9,3224.7,185.1,65.4,-215.2,20,0
"4254",1.421234,373.1,307.1,1080.6,128.5,2067,289,3338.7,937.2,455.1,1045.5,1922.6,3230.8,185.1,64.8,-212.9,20,0
"4255",1.423234,366.6,331.4,1087.5,142.5,2085.7,269.4,3440.8,715.6,448.8,1038.9,1919.2,3236.7,185.1,64.2,-206.5,20,0
"4256",1.425234,356.9,365.1,1096.5,153.6,2087.1,248.3,3432.3,538.9,443.3,1032.8,1915.8,3242.3,185.1,63.6,-200.9,20,0
"4257",1.427234,353.3,389.2,1104.4,159.7,2064.3,236.9,3381.9,527.7,438.5,1027.2,1912.4,3247.7,185,62.9,-200,20,0
"4258",1.429234,367.7,375.5,1106.6,159.7,2027.7,238.1,3307.7,592.2,434.5,1022.1,1909,3252.8,185,62.3,-200,20,0
"4259",1.431234,393.2,339.6,1105.5,155.7,1989.4,244.1,3208.7,625.5,431.3,1017.6,1905.7,3257.7,185,61.6,-200,20,0
"4260",1.433234,410.6,328.4,1106.3,156.5,1969.2,254.8,3171,602.7,429,1013.5,1902.3,3262.4,184.9,61,-200,20,0
"4261",1.435234,419.7,353.9,1111.8,168.8,1970.4,271.5,3212.5,586,427.5,1010,1898.9,3266.8,184.9,60.4,-200,20,0
"4262",1.437234,432.8,407.9,1122.1,197.9,1984.4,276.9,3301.3,541.1,427,1007.1,1895.5,3271,184.8,59.9,-200,20,0
"4263",1.439234,466.5,447.7,1134.6,243.7,1991.5,258.5,3370,468.5,427.3,1004.7,1892.1,3275,184.8,59.6,-200,20,0
"4264",1.441234,514.7,412.7,1146.4,297.1,1983.9,231.2,3402.4,423.7,428.5,1002.8,1888.7,3278.8,184.8,59.4,-200,20,0
"4265",1.443234,533.1,326.6,1135.8,343.6,1961.1,217,3394.4,433.7,430.7,1001.4,1885.4,3282.4,184.7,59.4,-200,20,0
"4266",1.445234,523.2,278.3,1082.8,380.2,1927.3,218.3,3337.5,453.5,433.7,1000.6,1882.1,3285.7,184.7,59.6,-200,20,0
"4267",1.447234,507.2,273.6,997.7,383.4,1890,209.2,3250.3,410.1,437.6,1000.4,1878.8,3288.9,184.6,59.9,-200,20,0
"4268",1.449234,493.6,293.1,928,346.6,1868.6,195.5,3190.8,353,442.4,1000.6,1875.6,3291.9,184.6,60.3,-200,20,0
"4269",1.451234,485.1,305,890.5,301.8,1859.6,195.2,3161.9,335.5,448,1001.3,1872.4,3294.7,184.6,60.6,-200,20,0
"4270",1.453234,486.9,296.2,883.5,271.4,1855.2,201.9,3161.1,361.3,454.4,1002.5,1869.3,3297.3,184.6,60.8,-200,20,0
"4271",1.455234,499.4,280.1,898.7,262.2,1850.2,186.6,3191.7,405.4,461.6,1004.1,1866.2,3299.6,184.5,60.9,-200,20,0
"4272",1.457234,524.3,268.8,932.7,273.5,1845.2,142.8,3251.5,426.4,469.5,1006.2,1863.2,3301.7,184.5,60.8,-200,20,0
"4273",1.459234,561.6,262.2,982.5,294.7,1841.2,99.4,3307.5,392.8,478.1,1008.6,1860.3,3303.6,184.5,60.6,-200,20,0
"4274",1.461234,610.8,239,1041.6,294.7,1836,67.1,3344.9,323.3,487.3,1011.5,1857.5,3305.2,184.5,60.3,-200,20,0
"4275",1.463234,659.6,185.3,1087.5,272,1828.8,47.2,3371.1,243.1,497.2,1014.6,1854.8,3306.6,184.5,60,-200,20,0
"4276",1.465234,689.6,133.9,1106.3,263.1,1820.8,39.7,3389.8,187.1,507.5,1018.1,1852.2,3307.6,184.5,59.7,-200,20,0
"4277",1.467234,703.5,102.3,1103.3,276.6,1812,42,3399,163.2,518.3,1021.8,1849.6,3308.3,184.5,59.4,-200,20,0
"4278",1.469234,708.1,90.7,1088.5,293.1,1804.8,52.4,3397.1,168.6,529.5,1025.7,1847.2,3308.6,184.5,59.2,-200,20,0
"4279",1.471234,712.2,85.3,1079.2,293.6,1800,66.5,3388,186.8,541,1029.8,1844.8,3308.6,184.4,59,-200,20,0
"4280",1.473234,719.1,79,1085.8,279.7,1796.1,73.3,3375.8,209,552.8,1034.1,1842.6,3308.2,184.4,58.6,-200,20,0
"4281",1.475234,726.3,71.3,1104.1,262.5,1793.6,66.6,3369.3,227.5,564.8,1038.4,1840.5,3307.3,184.4,58.1,-200,20,0
"4282",1.477234,731.1,63.4,1125.7,246.6,1793.8,55.4,3376.1,229.3,576.8,1042.8,1838.4,3306,184.4,57.5,-200,20,0
"4283",1.479234,732.4,58.3,1140.7,240.5,1794.6,48.3,3394,193.9,589,1047.2,1836.5,3304.2,184.4,56.8,-200,20,0
"4284",1.481234,732.2,56.2,1148.8,248.5,1791.4,47.1,3409.8,138,601.1,1051.6,1834.6,3301.8,184.4,56,-200,20,0
"4285",0.913234,686.8,69.7,1677.9,31,2524.1,633.3,3080.8,452.4,631.9,1505.3,2364.2,3062.3,215.9,79.2,1.7,40,0
"4286",0.915234,681.1,67.1,1684,29.4,2630.3,515.8,3069.3,671,629.7,1498.3,2360.3,3058,216,79.8,1.5,40,0
"4287",0.917234,675,68.3,1693.4,30.1,2662.2,375.4,3143,876.6,627.7,1491.5,2356.7,3053.8,216.1,80.2,2,40,0
"4288",0.919234,671.6,73,1703.6,31.7,2664.5,317.9,3234.4,947.1,625.8,1484.9,2353.4,3049.9,216.2,80.5,2.8,40,0
"4289",0.921234,673.2,80.4,1714.3,33.2,2667.6,297.4,3340.3,925.3,624.2,1478.6,2350.4,3046.2,216.4,80.6,3.9,40,0
"4290",0.923234,680.2,87.4,1722.5,33.4,2677.1,297,3424.3,786.2,622.7,1472.6,2347.6,3042.7,216.5,80.6,5.1,40,0
"4291",0.925234,689.7,93.8,1727.1,32.2,2695.3,313.9,3439.2,659.4,621.4,1466.9,2345,3039.5,216.7,80.5,6.3,40,0
"4292",0.927234,696,101.3,1727.2,30.3,2723.1,345.5,3423.4,640.5,620.3,1461.4,2342.7,3036.4,216.8,80.5,7.8,40,0
"4293",0.929234,697.4,110.6,1724.8,28.7,2761.3,369.3,3404.4,696.8,619.4,1456.2,2340.7,3033.6,217,80.4,9.6,40,0
"4294",0.931234,695.8,120.3,1722.2,27.8,2811.1,345.6,3417.6,809.4,618.6,1451.2,2339,3030.9,217.2,80.2,11.5,40,0
"4295",0.933234,692.9,126.5,1721,28.5,2842.3,270.7,3495.2,855.5,617.9,1446.6,2337.5,3028.5,217.4,80.1,13.1,40,0
"4296",0.935234,689,130.3,1721.8,31.9,2851.2,189.4,3567.6,757.9,617.4,1442.2,2336.2,3026.2,217.6,80,14.1,40,0
"4297",0.937234,684.2,132.6,1724.7,39.8,2851.7,130.1,3592.2,654.1,617,1438.1,2335.2,3024.2,217.8,79.9,14.5,40,0
"4298",0.939234,679.4,134,1728.7,52.6,2853.9,94.3,3593,595.8,616.7,1434.2,2334.4,3022.3,218,79.8,14.3,40,0
"4299",0.941234,674.7,135.3,1732.1,69.2,2858.1,72,3587.5,559.8,616.5,1430.7,2333.9,3020.6,218.2,79.8,13.9,40,0
"4300",0.943234,670.8,137.8,1734.4,78.3,2860.8,59.5,3587.7,528.1,616.4,1427.4,2333.6,3019,218.4,79.8,13.6,40,0
"4301",0.945234,666.5,141.6,1738.2,74.1,2860.5,50.9,3594.9,491.7,616.5,1424.3,2333.5,3017.6,218.6,79.9,13.7,40,0
"4302",0.947234,478.7,1942.5,662,144.3,1742.7,63.4,2857.7,45.2,616.6,1421.6,2333.7,3016.4,218.8,80.1,14.3,40,0
"4303",0.949234,577.9,1770.8,659.4,144.5,1745.4,55.4,2855.4,41.9,616.7,1419.1,2334.1,3015.3,219.1,80.2,15.2,40,0
"4304",0.951234,613.8,1674.4,659.3,144.3,1746.5,52,2855.7,40.4,617,1416.9,2334.7,3014.4,219.3,80.2,16.3,40,0
"4305",0.953234,631.3,1588.6,660.5,146.4,1746.9,52.6,2858.4,40.5,617.3,1414.9,2335.5,3013.5,219.5,80.3,17.2,40,0
"4306",0.955234,644.6,1502.8,661.9,150.5,1748.1,55.5,2862.1,41.8,617.6,1413.2,2336.5,3012.8,219.8,80.3,18,40,0
"4307",0.957234,638.2,1510,664.3,151.4,1749.3,59,2865.1,44.5,618,1411.7,2337.7,3012.2,220,80.3,18.6,40,0
"4308",0.959234,602.6,1650.4,668,147,1749.2,62.2,2867.3,48.3,618.3,1410.5,2339.1,3011.7,220.2,80.4,19,40,0
"4309",0.961234,547.6,1873.1,671.3,140.7,1748.1,65,2870,51.9,618.7,1409.6,2340.7,3011.4,220.5,80.4,19.4,40,0
"4310",0.963234,534.2,2033,671.7,135.8,1747.8,68,2873.9,54.3,619.1,1408.9,2342.4,3011.1,220.7,80.5,19.6,40,0
"4311",0.965234,600.4,2083.1,669.2,131.1,1748.6,72.1,2879.9,56.7,619.5,1408.4,2344.4,3010.8,221,80.6,19.7,40,0
"4312",0.967234,665.8,125.3,692.7,2073.2,1749.7,77.2,2887.9,60.4,619.9,1408.1,2346.5,3010.7,221.2,80.7,19.4,40,0
"4313",0.969234,663.5,119.3,755,2086.2,1749.7,83.4,2896.2,64.7,620.3,1408.1,2348.7,3010.6,221.4,80.8,18.9,40,0
"4314",0.971234,662,114,786.9,2098.3,1748.4,91.6,2903.3,67.8,620.6,1408.3,2351.1,3010.6,221.7,80.9,18.3,40,0
"4315",0.973234,661.1,110.9,789.7,2089.8,1746.9,102.7,2906.2,68.2,620.9,1408.7,2353.7,3010.6,221.9,81,17.7,40,0
"4316",0.975234,660.9,107.6,736,2388.5,1746.7,124.1,2906.5,65.4,621.1,1409.3,2356.3,3010.6,222.1,81.1,17.5,40,0
"4317",0.977234,661.6,102.5,1750.3,161,1972.4,3219.2,2906,61.7,621.2,1410.2,2359.2,3010.7,222.3,81.2,17.6,40,0
"4318",0.979234,662.4,96.9,1758,201.2,2023,1959.5,2905.4,59.7,621.3,1411.2,2362.1,3010.8,222.5,81.3,17.9,40,0
"4319",0.981234,663.7,90.7,1769.3,224.3,2032.1,1509.3,2905,58.4,621.4,1412.4,2365.1,3011,222.7,81.3,18.3,40,0
"4320",0.983234,665.3,84.4,1780.3,218.7,2044.8,1327.7,2906.1,57.7,621.3,1413.8,2368.3,3011.1,222.9,81.4,18.7,40,0
"4321",0.985234,667.2,77.8,1792.2,196.3,2066.1,1273.1,2908.9,59.6,621.1,1415.3,2371.5,3011.2,223.1,81.5,19,40,0
"4322",0.987234,669.1,72.1,1803.2,168.1,2104.9,1315.3,2910.5,68.8,620.9,1417.1,2374.9,3011.4,223.3,81.6,19.1,40,0
"4323",0.989234,670.7,67.8,1811.1,140,2174.7,1417.4,2906.3,89.7,620.5,1419,2378.3,3011.5,223.5,81.7,19.2,40,0
"4324",0.991234,671.8,64.5,1815.9,111.7,2302.7,1567.1,2892.9,127.9,620.1,1421,2381.8,3011.6,223.6,81.8,19.3,40,0
"4325",0.993234,671.9,62.4,1817.5,89.6,2475.9,1687.6,2878.5,168.7,619.5,1423.2,2385.4,3011.6,223.8,81.9,19.4,40,0
"4326",0.995234,670.9,60.8,1817.3,72.2,2674.3,1689.6,2875.1,202.4,618.8,1425.5,2389,3011.6,223.9,82,19.5,40,0
"4327",0.997234,669.3,59.9,1816.8,59.2,2838,1571,2883.2,229.4,617.9,1428,2392.7,3011.6,224,82.2,19.8,40,0
"4328",0.999234,667.6,59.2,1816.3,49.5,2896.9,256.9,2924.7,1425.9,617,1430.6,2396.4,3011.6,224.2,82.3,20.1,40,0
"4329",1.001234,665.9,57.6,1815.5,41.6,2917.1,1365.1,2920,283,615.9,1433.2,2400.2,3011.4,224.3,82.4,20.4,40,0
"4330",1.003234,664.1,54.9,1814.9,35.7,2835,1399.9,2944.1,282.5,614.6,1436,2404,3011.3,224.4,82.5,20.6,40,0
"4331",1.005234,662.2,50.9,1815.2,30.4,2739.2,1446.1,2955.5,254.6,613.3,1438.9,2407.8,3011,224.5,82.6,20.7,40,0
"4332",1.007234,660.7,46.5,1816.4,26,2662.7,1476.5,2953.6,218.5,611.7,1441.9,2411.7,3010.8,224.6,82.7,20.9,40,0
"4333",1.009234,659.2,42.8,1817.6,23,2593.5,1472.6,2949.3,185.7,610.1,1445,2415.6,3010.4,224.6,82.8,21.1,40,0
"4334",1.011234,657,40.1,1817.6,21.1,2538.1,1429.8,2948.3,156.2,608.3,1448.1,2419.5,3009.9,224.7,82.9,21.1,40,0
"4335",1.013234,654,39.2,1816.2,20,2543.9,1377,2951.9,134.3,606.3,1451.3,2423.3,3009.4,224.8,82.9,20.9,40,0
"4336",1.015234,649.6,40.5,1813.6,19,2629.9,1264.8,2956.9,114.8,604.2,1454.6,2427.2,3008.8,224.8,82.9,20.1,40,0
"4337",1.017234,644.3,44.4,1810.7,18.3,2722.6,1102.6,2954.9,99.4,601.9,1457.9,2431.1,3008.2,224.9,82.7,18.6,40,0
"4338",1.019234,638.6,50.8,1807.9,18.3,2815.8,1024.8,2942.6,91.1,599.5,1461.3,2434.9,3007.4,224.9,82.4,16.4,40,0
"4339",1.021234,632.4,61.3,1804.6,19.5,2921.7,81.7,2936.2,1002.9,597,1464.7,2438.8,3006.5,225,82,14,40,0
"4340",1.023234,626,76.3,1800.7,22.9,2902.8,68,3046.4,1018.4,594.3,1468.1,2442.6,3005.6,225,81.6,11.7,40,0
"4341",1.025234,616.3,101.8,1794.9,31.5,2890.2,55.8,3129.4,1068.1,591.5,1471.5,2446.3,3004.6,225,81,10,40,0
"4342",1.027234,594.1,145.4,1785,50.7,2887,51.8,3144.1,1129.4,588.5,1475,2450,3003.5,225,80.6,8.6,40,0
"4343",1.029234,542.5,195.9,1769.3,81.3,2893.3,55.2,3075.6,1163.4,585.4,1478.5,2453.7,3002.3,225.1,80.3,7.5,40,0
"4344",1.031234,466.7,190,1750.7,105.4,2908.5,61.4,2926.3,1168.9,582.1,1482,2457.4,3001,225.1,80.2,6.7,40,0
"4345",1.033234,433,143,1745,99.9,2766.8,1091.9,2925.8,63.2,578.7,1485.4,2460.9,2999.6,225.1,80.3,6.5,40,0
"4346",1.035234,425.7,107.5,1747.5,84.5,2652.2,977.5,2940.6,62.4,575.2,1488.9,2464.5,2998.1,225.1,80.5,7,40,0
"4347",1.037234,423.6,88.4,1746.7,75,2573.8,885.2,2950.3,64.2,571.6,1492.4,2467.9,2996.6,225.1,80.6,8.7,40,0
"4348",1.039234,421.3,80.7,1741.6,72.1,2520.6,824.1,2954.7,68.7,567.8,1495.8,2471.3,2995,225.1,80.8,11.5,40,0
"4349",1.041234,418.7,78.4,1735,72.6,2478.4,806.7,2951.9,69,564,1499.2,2474.7,2993.3,225.1,80.9,14.7,40,0
"4350",1.043234,416.5,79.2,1729.3,75.3,2436.8,834.6,2943.4,59.4,560,1502.6,2477.9,2991.5,225,80.9,17.7,40,0
"4351",1.045234,413.2,82.2,1723,80.8,2384.1,873.9,2934.1,45.8,556,1505.9,2481.1,2989.6,225,81,19.8,40,0
"4352",1.047234,408,86.7,1716.3,87.8,2345,892.6,2927.2,37.7,551.8,1509.2,2484.2,2987.7,224.9,81.1,20.9,40,0
"4353",1.049234,402.5,89.8,1712.8,93.4,2343.8,904,2922.2,37.4,547.6,1512.4,2487.2,2985.7,224.9,81.2,21.6,40,0
"4354",1.051234,400.2,89.7,1716.9,96.3,2395.4,941.8,2917.8,46.3,543.3,1515.6,2490.2,2983.6,224.8,81.3,21.9,40,0
"4355",1.053234,404.8,85.6,1727.4,95.2,2514.4,970.6,2915,67.5,538.9,1518.7,2493,2981.5,224.7,81.5,21.7,40,0
"4356",1.055234,415.7,76.6,1740.5,95.2,2678.1,856.8,2914.8,104.3,534.5,1521.8,2495.8,2979.3,224.6,81.8,21,40,0
"4357",1.057234,428.9,65.6,1756,102.1,2779.6,664.7,2915.3,129.5,530,1524.8,2498.5,2977.1,224.5,82.1,19.7,40,0
"4358",1.059234,441.9,56.8,1778.9,103.2,2843.1,531.2,2908.9,134.4,525.5,1527.8,2501.1,2974.8,224.4,82.4,17.6,40,0
"4359",1.061234,455.5,48.2,1803.6,80.9,2892.5,131.3,2908.4,422.9,520.9,1530.6,2503.5,2972.5,224.3,82.8,15.2,40,0
